# Section	Page	Header	Code	Old	New
#Section	Page	Header	Code	Old	New
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጩ ↔ $ጨ $ካዕብ ; # ETHIOPIC SYLLABLE CHU
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጪ ↔ $ጨ $ሣልስ ; # ETHIOPIC SYLLABLE CHI
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጫ ↔ $ጨ $ራብዕ ; # ETHIOPIC SYLLABLE CHAA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጬ $ጥበቅ  ← $ጨ$ጨ  $ኃምስ ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጬ ↔ $ጨ $ኃምስ ; # ETHIOPIC SYLLABLE CHEE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጭ  ← $ጨ ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጭ ↔ $ጨ $ሳድስ ; # ETHIOPIC SYLLABLE CHE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጭ}$wordBoundary → $ጨ ; # ETHIOPIC SYLLABLE CHE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጮ ↔ $ጨ $ሳብዕ ; # ETHIOPIC SYLLABLE CHO
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጯ ↔ $ጨ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE CHWA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጰ ↔ $ጰ $ግዕዝ ; # ETHIOPIC SYLLABLE PHA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጱ ↔ $ጰ $ካዕብ ; # ETHIOPIC SYLLABLE PHU
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጲ ↔ $ጰ $ሣልስ ; # ETHIOPIC SYLLABLE PHI
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጳ ↔ $ጰ $ራብዕ ; # ETHIOPIC SYLLABLE PHAA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጴ $ጥበቅ  ← $ጰ$ጰ  $ኃምስ ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጴ ↔ $ጰ $ኃምስ ; # ETHIOPIC SYLLABLE PHEE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጵ ↔ $ጰ $ሳድስ ; # ETHIOPIC SYLLABLE PHE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጵ}$wordBoundary → $ጰ ; # ETHIOPIC SYLLABLE PHE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጶ ↔ $ጰ $ሳብዕ ; # ETHIOPIC SYLLABLE PHO
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጷ ↔ $ጰ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE PHWA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጸ ↔ $ጸ $ግዕዝ ; # ETHIOPIC SYLLABLE TSA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጹ ↔ $ጸ $ካዕብ ; # ETHIOPIC SYLLABLE TSU
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጺ ↔ $ጸ $ሣልስ ; # ETHIOPIC SYLLABLE TSI
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጻ ↔ $ጸ $ራብዕ ; # ETHIOPIC SYLLABLE TSAA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጼ $ጥበቅ  ← $ጸ$ጸ  $ኃምስ ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጼ ↔ $ጸ $ኃምስ ; # ETHIOPIC SYLLABLE TSEE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጽ ← $ጸ ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጽ ↔ $ጸ $ሳድስ ; # ETHIOPIC SYLLABLE TSE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጽ}$wordBoundary → $ጸ ; # ETHIOPIC SYLLABLE TSE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጾ ↔ $ጸ $ሳብዕ ; # ETHIOPIC SYLLABLE TSO
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ጿ ↔ $ጸ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE TSWA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ፀ → $ፀ $ግዕዝ ; # ETHIOPIC SYLLABLE TZA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ፁ → $ፀ $ካዕብ ; # ETHIOPIC SYLLABLE TZU
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ፂ → $ፀ $ሣልስ ; # ETHIOPIC SYLLABLE TZI
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ፃ → $ፀ $ራብዕ ; # ETHIOPIC SYLLABLE TZAA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ፄ → $ፀ $ኃምስ ; # ETHIOPIC SYLLABLE TZEE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ፅ → $ፀ $ሳድስ ; # ETHIOPIC SYLLABLE TZE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ፅ}$wordBoundary → $ፀ ; # ETHIOPIC SYLLABLE TZE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ፆ → $ፀ $ሳብዕ ; # ETHIOPIC SYLLABLE TZO
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ፈ ↔ $ፈ $ግዕዝ ; # ETHIOPIC SYLLABLE FA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ፉ ↔ $ፈ $ካዕብ ; # ETHIOPIC SYLLABLE FU
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ፊ ↔ $ፈ $ሣልስ ; # ETHIOPIC SYLLABLE FI
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ፋ ↔ $ፈ $ራብዕ ; # ETHIOPIC SYLLABLE FAA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ፌ $ጥበቅ  ← $ፈ$ፈ  $ኃምስ ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ፌ ↔ $ፈ $ኃምስ ; # ETHIOPIC SYLLABLE FEE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ፍ ← $ፈ ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ፍ ↔ $ፈ $ሳድስ ; # ETHIOPIC SYLLABLE FE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ፍ}$wordBoundary → $ፈ ; # ETHIOPIC SYLLABLE FE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ፎ ↔ $ፈ $ሳብዕ ; # ETHIOPIC SYLLABLE FO
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ፏ ↔ $ፈ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE FWA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ፐ → $ፐ $ግዕዝ ; # ETHIOPIC SYLLABLE PA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ፑ → $ፐ $ካዕብ ; # ETHIOPIC SYLLABLE PU
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ፒ → $ፐ $ሣልስ ; # ETHIOPIC SYLLABLE PI
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ፓ → $ፐ $ራብዕ ; # ETHIOPIC SYLLABLE PAA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ፔ → $ፐ $ኃምስ ; # ETHIOPIC SYLLABLE PEE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ፕ ← $ፐ ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ፕ → $ፐ $ሳድስ ; # ETHIOPIC SYLLABLE PE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ፕ}$wordBoundary → $ፐ ; # ETHIOPIC SYLLABLE PE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ፖ → $ፐ $ሳብዕ ; # ETHIOPIC SYLLABLE PO
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ፗ → $ፐ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE PWA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	፡ $1 ↔ \,([^0-9])   ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	። $1 ↔ \.([^0-9.]) ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	፤ ↔ \;    ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	፦ ↔ \:\-  ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	፧ → \?  ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	፩ → 1 ; # ETHIOPIC DIGIT ONE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	፪ → 2 ; # ETHIOPIC DIGIT TWO
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	፫ → 3 ; # ETHIOPIC DIGIT THREE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	፬ → 4 ; # ETHIOPIC DIGIT FOUR
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	፭ → 5 ; # ETHIOPIC DIGIT FIVE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	፮ → 6 ; # ETHIOPIC DIGIT SIX
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	፯ → 7 ; # ETHIOPIC DIGIT SEVEN
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	፰ → 8 ; # ETHIOPIC DIGIT EIGHT
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	፱ → 9 ; # ETHIOPIC DIGIT NINE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	፲ → 10 ; # ETHIOPIC NUMBER TEN
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	፲፻ → 1000 ; # One Thousand
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	፳ → 20 ; # ETHIOPIC NUMBER TWENTY
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	፴ → 30 ; # ETHIOPIC NUMBER THIRTY
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	፵ → 40 ; # ETHIOPIC NUMBER FORTY
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	፶ → 50 ; # ETHIOPIC NUMBER FIFTY
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	፷ → 60 ; # ETHIOPIC NUMBER SIXTY
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	፸ → 70 ; # ETHIOPIC NUMBER SEVENTY
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	፹ → 80 ; # ETHIOPIC NUMBER EIGHTY
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	፺ → 90 ; # ETHIOPIC NUMBER NINETY
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	፻ → 100 ; # ETHIOPIC NUMBER HUNDRED
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	፼ → 10000 ; # ETHIOPIC NUMBER TEN THOUSAND
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	… ← \.\.\. ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	…\. ← \.\.\.\. ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	…\.\. ← \.\.\.\.\. ;
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ⶓ ↔ $ጘ $ዘመደ_ግዕዝ ; # ETHIOPIC SYLLABLE GGWA
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ⶔ ↔ $ጘ $ዘመደ_ሣልስ ; # ETHIOPIC SYLLABLE GGWI
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ⶕ ↔ $ጘ $ዘመደ_ኃምስ; # ETHIOPIC SYLLABLE GGWEE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ⶖ ← $ጘ $ዘመደ_ሳድስ_w ; # ETHIOPIC SYLLABLE GGWE
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Xaleget	tRule	▷missing◁	ⶖ ↔ $ጘ $ዘመደ_ሳድስ ; # ETHIOPIC SYLLABLE GGWE
Supplemental	Transform	Ethi→Latn/ES3842	tRule	…	… • $ራብዕ = a ; • … • $አ = $ራብዕ  ; $ኡ = $ካዕብ ; $ኢ = $ሣልስ ; $ኣ = $ራብዕ ; $ኤ = $ኃምስ ; $እ = $ግዕዝ  ; $ኦ = $ሳብዕ ; $ⶊ = $ሳምን ; $ኧ = aa ; • … • $ዐ = $ራብዕ  ; $ዑ = $ካዕብ ; $ዒ = $ሣልስ ; $ዓ = $ራብዕ ; $ዔ = $ኃምስ ; $ዕ = $ግዕዝ  ; $ዖ = $ሳብዕ ; • … • $ዘመደ_ራብዕ = ua ; • … • ሀ → $ሀ $ራብዕ ; # ETHIOPIC SYLLABLE HA • … • ሃ → $ሀ $ራብዕ ; # ETHIOPIC SYLLABLE HAA • … • ላ → $ለ $ራብዕ ; # ETHIOPIC SYLLABLE LAA • … • ሏ → $ለ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE LW • ሐ → $ሐ $ራብዕ ; # ETHIOPIC SYLLABLE HHA • … • ሓ → $ሐ $ራብዕ ; # ETHIOPIC SYLLABLE HHAA • … • ሗ → $ሐ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE HWA • … • ማ → $መ $ራብዕ ; # ETHIOPIC SYLLABLE MAA • … • ሟ → $መ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE MWA • … • ሣ → $ሠ $ራብዕ ; # ETHIOPIC SYLLABLE SZAA • … • ሧ → $ሠ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE SZWA • … • ራ → $ረ $ራብዕ ; # ETHIOPIC SYLLABLE RAA • … • ሯ → $ረ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE RWA • … • ሳ → $ሰ $ራብዕ ; # ETHIOPIC SYLLABLE SAA • … • ሷ → $ሰ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE SWA • … • ሻ → $ሸ $ራብዕ ; # ETHIOPIC SYLLABLE SHAA • … • ሿ → $ሸ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE SHWA • … • ቃ → $ቀ $ራብዕ ; # ETHIOPIC SYLLABLE QAA • … • ቋ → $ቀ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE QWAA • … • ቓ → $ቐ $ራብዕ ; # ETHIOPIC SYLLABLE QHAA • … • ቛ → $ቐ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE QHWAA • … • ባ → $በ $ራብዕ ; # ETHIOPIC SYLLABLE BAA • … • ቧ → $በ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE BWA • … • ቫ → $ቨ $ራብዕ ; # ETHIOPIC SYLLABLE VAA • … • ቯ → $ቨ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE VWA • … • ታ → $ተ $ራብዕ ; # ETHIOPIC SYLLABLE TAA • … • ቷ → $ተ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE TWA • … • ቻ → $ቸ $ራብዕ ; # ETHIOPIC SYLLABLE CAA • … • ቿ → $ቸ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE CWA • ኀ → $ኀ $ራብዕ ; # ETHIOPIC SYLLABLE XA • … • ኃ → $ኀ $ራብዕ ; # ETHIOPIC SYLLABLE XAA • … • ኋ → $ኀ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE XWAA • … • ና → $ነ $ራብዕ ; # ETHIOPIC SYLLABLE NAA • … • ኗ → $ነ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE NWA • … • ኛ → $ኘ $ራብዕ ; # ETHIOPIC SYLLABLE NYAA • … • ኟ → $ኘ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE NYWA • … • ካ → $ከ $ራብዕ ; # ETHIOPIC SYLLABLE KAA • … • ኳ → $ከ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE KWAA • … • ኸ → $ኸ $ራብዕ ; # ETHIOPIC SYLLABLE KXA • … • ኻ → $ኸ $ራብዕ ; # ETHIOPIC SYLLABLE KXAA • … • ዃ → $ኸ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE KXWAA • … • ዋ → $ወ $ራብዕ ; # ETHIOPIC SYLLABLE WAA • … • ዛ → $ዘ $ራብዕ ; # ETHIOPIC SYLLABLE ZAA • … • ዟ → $ዘ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE ZWA • … • ዣ → $ዠ $ራብዕ ; # ETHIOPIC SYLLABLE ZHAA • … • ዧ → $ዠ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE ZHWA • … • ያ → $የ $ራብዕ ; # ETHIOPIC SYLLABLE YAA • … • ዳ → $ደ $ራብዕ ; # ETHIOPIC SYLLABLE DAA • … • ዷ → $ደ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE DWA • … • ዻ → $ዸ $ራብዕ ; # ETHIOPIC SYLLABLE DDAA • … • ዿ → $ዸ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE DDWA • … • ጃ → $ጀ $ራብዕ ; # ETHIOPIC SYLLABLE JAA • … • ጇ → $ጀ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE JWA • … • ጋ → $ገ $ራብዕ ; # ETHIOPIC SYLLABLE GAA • … • ጓ → $ገ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE GWAA • … • ጛ → $ጘ $ራብዕ ; # ETHIOPIC SYLLABLE GGAA • … • ጟ → $ጘ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE GGWAA • … • ጣ → $ጠ $ራብዕ ; # ETHIOPIC SYLLABLE THAA • … • ጧ → $ጠ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE THWA • … • ጫ → $ጨ $ራብዕ ; # ETHIOPIC SYLLABLE CHAA • … • ጯ → $ጨ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE CHWA • … • ጳ → $ጰ $ራብዕ ; # ETHIOPIC SYLLABLE PHAA • … • ጷ → $ጰ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE PHWA • … • ጻ → $ጸ $ራብዕ ; # ETHIOPIC SYLLABLE TSAA • … • ጿ → $ጸ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE TSWA • … • ፃ → $ፀ $ራብዕ ; # ETHIOPIC SYLLABLE TZAA • … • ፋ → $ፈ $ራብዕ ; # ETHIOPIC SYLLABLE FAA • … • ፏ → $ፈ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE FWA • … • ፓ → $ፐ $ራብዕ ; # ETHIOPIC SYLLABLE PAA • … • ፗ → $ፐ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE PWA • … • ⶣ → $ⶠ $ራብዕ ; # ETHIOPIC SYLLABLE SSAA • … • ⶫ → $ⶨ $ራብዕ ; # ETHIOPIC SYLLABLE CCAA • … • ⶳ → $ⶰ $ራብዕ ; # ETHIOPIC SYLLABLE ZZAA • … • ⶻ → $ⶸ $ራብዕ ; # ETHIOPIC SYLLABLE CCHAA • … • ⷃ → $ⷀ $ራብዕ ; # ETHIOPIC SYLLABLE QYAA • … • ⷋ → $ⷈ $ራብዕ ; # ETHIOPIC SYLLABLE KYAA • … • ⷓ → $ⷐ $ራብዕ ; # ETHIOPIC SYLLABLE XYAA • … • ⷛ → $ⷘ $ራብዕ ; # ETHIOPIC SYLLABLE GYAA • …
